"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2013","AQS","360610128","1","13.5","ug/m3 LC","54","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"01/04/2013","AQS","360610128","1","20.8","ug/m3 LC","69","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"01/07/2013","AQS","360610128","1","15.4","ug/m3 LC","58","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"01/10/2013","AQS","360610128","1","8.4","ug/m3 LC","35","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"01/13/2013","AQS","360610128","1","19.6","ug/m3 LC","67","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"01/16/2013","AQS","360610128","1","20.2","ug/m3 LC","68","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"01/19/2013","AQS","360610128","1","9.5","ug/m3 LC","40","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"01/22/2013","AQS","360610128","1","10.9","ug/m3 LC","45","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"01/25/2013","AQS","360610128","1","18.5","ug/m3 LC","64","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"01/28/2013","AQS","360610128","1","28.4","ug/m3 LC","85","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"01/31/2013","AQS","360610128","1","6.6","ug/m3 LC","28","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"02/03/2013","AQS","360610128","1","23.1","ug/m3 LC","74","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"02/06/2013","AQS","360610128","1","21.7","ug/m3 LC","71","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"02/09/2013","AQS","360610128","1","7.2","ug/m3 LC","30","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"02/12/2013","AQS","360610128","1","13.2","ug/m3 LC","53","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"02/15/2013","AQS","360610128","1","26.3","ug/m3 LC","81","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"02/18/2013","AQS","360610128","1","8.5","ug/m3 LC","35","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"02/21/2013","AQS","360610128","1","8.3","ug/m3 LC","35","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"02/24/2013","AQS","360610128","1","11.5","ug/m3 LC","48","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"02/27/2013","AQS","360610128","1","18.9","ug/m3 LC","65","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"03/02/2013","AQS","360610128","1","7.8","ug/m3 LC","33","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"03/05/2013","AQS","360610128","1","8","ug/m3 LC","33","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"03/08/2013","AQS","360610128","1","8.5","ug/m3 LC","35","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"03/11/2013","AQS","360610128","1","7","ug/m3 LC","29","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"03/14/2013","AQS","360610128","1","6","ug/m3 LC","25","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"03/17/2013","AQS","360610128","1","8.1","ug/m3 LC","34","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"03/20/2013","AQS","360610128","1","10.5","ug/m3 LC","44","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"03/23/2013","AQS","360610128","1","5.8","ug/m3 LC","24","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"03/26/2013","AQS","360610128","1","6.3","ug/m3 LC","26","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"03/29/2013","AQS","360610128","1","6","ug/m3 LC","25","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"04/01/2013","AQS","360610128","1","11.7","ug/m3 LC","49","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"04/04/2013","AQS","360610128","1","8.8","ug/m3 LC","37","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"04/07/2013","AQS","360610128","1","6.2","ug/m3 LC","26","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"04/10/2013","AQS","360610128","1","14.8","ug/m3 LC","57","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"04/13/2013","AQS","360610128","1","8","ug/m3 LC","33","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"04/16/2013","AQS","360610128","1","11.5","ug/m3 LC","48","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"04/19/2013","AQS","360610128","1","7.1","ug/m3 LC","30","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"04/22/2013","AQS","360610128","1","10.7","ug/m3 LC","45","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"04/25/2013","AQS","360610128","1","6.4","ug/m3 LC","27","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"04/28/2013","AQS","360610128","1","9.7","ug/m3 LC","40","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/01/2013","AQS","360610128","1","5.9","ug/m3 LC","25","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/04/2013","AQS","360610128","1","7.9","ug/m3 LC","33","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/07/2013","AQS","360610128","1","6.2","ug/m3 LC","26","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/10/2013","AQS","360610128","1","12","ug/m3 LC","50","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/13/2013","AQS","360610128","1","5.2","ug/m3 LC","22","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/16/2013","AQS","360610128","1","13.8","ug/m3 LC","55","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/19/2013","AQS","360610128","1","4.7","ug/m3 LC","20","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/22/2013","AQS","360610128","1","18","ug/m3 LC","63","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/25/2013","AQS","360610128","1","2.7","ug/m3 LC","11","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/28/2013","AQS","360610128","1","13.1","ug/m3 LC","53","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"05/31/2013","AQS","360610128","1","19","ug/m3 LC","66","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/03/2013","AQS","360610128","1","8.5","ug/m3 LC","35","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/06/2013","AQS","360610128","1","7.3","ug/m3 LC","30","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/09/2013","AQS","360610128","1","11.5","ug/m3 LC","48","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/12/2013","AQS","360610128","1","4","ug/m3 LC","17","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/15/2013","AQS","360610128","1","12.3","ug/m3 LC","51","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/18/2013","AQS","360610128","1","14.6","ug/m3 LC","56","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/21/2013","AQS","360610128","1","10.3","ug/m3 LC","43","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/24/2013","AQS","360610128","1","14.3","ug/m3 LC","56","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/27/2013","AQS","360610128","1","15.5","ug/m3 LC","58","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"06/30/2013","AQS","360610128","1","12.3","ug/m3 LC","51","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/03/2013","AQS","360610128","1","8.6","ug/m3 LC","36","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/06/2013","AQS","360610128","1","11.3","ug/m3 LC","47","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/09/2013","AQS","360610128","1","18.7","ug/m3 LC","65","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/12/2013","AQS","360610128","1","11.4","ug/m3 LC","48","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/15/2013","AQS","360610128","1","12.3","ug/m3 LC","51","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/18/2013","AQS","360610128","1","16.5","ug/m3 LC","60","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/21/2013","AQS","360610128","1","10.2","ug/m3 LC","43","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/24/2013","AQS","360610128","1","7.5","ug/m3 LC","31","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/27/2013","AQS","360610128","1","11.3","ug/m3 LC","47","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"07/30/2013","AQS","360610128","1","8.9","ug/m3 LC","37","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/02/2013","AQS","360610128","1","10.3","ug/m3 LC","43","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/05/2013","AQS","360610128","1","5.6","ug/m3 LC","23","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/08/2013","AQS","360610128","1","10.7","ug/m3 LC","45","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/11/2013","AQS","360610128","1","6.7","ug/m3 LC","28","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/14/2013","AQS","360610128","1","6.5","ug/m3 LC","27","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/17/2013","AQS","360610128","1","11.7","ug/m3 LC","49","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/20/2013","AQS","360610128","1","17.2","ug/m3 LC","62","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/23/2013","AQS","360610128","1","11.4","ug/m3 LC","48","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/26/2013","AQS","360610128","1","13.3","ug/m3 LC","54","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"08/29/2013","AQS","360610128","1","12","ug/m3 LC","50","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/01/2013","AQS","360610128","1","13.4","ug/m3 LC","54","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/04/2013","AQS","360610128","1","5.9","ug/m3 LC","25","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/07/2013","AQS","360610128","1","9.1","ug/m3 LC","38","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/10/2013","AQS","360610128","1","16.1","ug/m3 LC","59","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/13/2013","AQS","360610128","1","5.5","ug/m3 LC","23","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/16/2013","AQS","360610128","1","7.6","ug/m3 LC","32","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/19/2013","AQS","360610128","1","9.2","ug/m3 LC","38","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/22/2013","AQS","360610128","1","3.2","ug/m3 LC","13","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/25/2013","AQS","360610128","1","7.3","ug/m3 LC","30","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"09/28/2013","AQS","360610128","1","6","ug/m3 LC","25","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"10/01/2013","AQS","360610128","1","14.1","ug/m3 LC","55","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"10/04/2013","AQS","360610128","1","23.9","ug/m3 LC","76","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"10/07/2013","AQS","360610128","1","8","ug/m3 LC","33","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"10/10/2013","AQS","360610128","1","10.7","ug/m3 LC","45","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"11/03/2013","AQS","360610128","1","5.9","ug/m3 LC","25","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"11/06/2013","AQS","360610128","1","5.4","ug/m3 LC","23","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"11/15/2013","AQS","360610128","1","20.1","ug/m3 LC","68","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"11/18/2013","AQS","360610128","1","5.1","ug/m3 LC","21","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"11/21/2013","AQS","360610128","1","9.3","ug/m3 LC","39","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"11/24/2013","AQS","360610128","1","4.6","ug/m3 LC","19","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"11/27/2013","AQS","360610128","1","4.9","ug/m3 LC","20","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"11/30/2013","AQS","360610128","1","8.6","ug/m3 LC","36","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"12/03/2013","AQS","360610128","1","32.4","ug/m3 LC","94","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"12/06/2013","AQS","360610128","1","9.1","ug/m3 LC","38","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"12/09/2013","AQS","360610128","1","18.2","ug/m3 LC","64","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"12/12/2013","AQS","360610128","1","9.3","ug/m3 LC","39","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"12/15/2013","AQS","360610128","1","11","ug/m3 LC","46","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
"12/18/2013","AQS","360610128","1","18.7","ug/m3 LC","65","PS 19","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.73","-73.984"
